cluster_id,cluster_region,cluster_parent,xpos,ypos,zpos,depth
255,RSPv6a,RSPv,8703.63652555025,5211.34307481405,3900.53757341541,1065.4099590043
258,RSPv6a,RSPv,8708.03836815356,5211.74964526037,3915.62750098056,1054.70513489841
259,RSPv6a,RSPv,8708.05165407196,5211.75087239688,3915.67304634971,1054.67282492452
260,RSPv6a,RSPv,8720.07923371583,5212.86178409106,3956.90471271451,1025.42300022374
261,RSPv6a,RSPv,8730.77692289695,5213.84986218856,3993.57739036461,999.40733102709
264,RSPv6a,RSPv,8758.18160227035,5216.3810596275,4087.52319078465,932.761996605047
265,RSPv6a,RSPv,8770.03936895879,5217.47628676971,4128.17272247817,903.925139377777
267,RSPv6a,RSPv,8780.62254590333,5218.45378809395,4164.45284148611,878.187952049075
268,RSPv6a,RSPv,8782.92398818626,5218.66635780634,4172.34240058091,872.59108340817
269,RSPv6a,RSPv,8783.90060853292,5218.75656206987,4175.69034634314,870.216044141348
271,RSPv6a,RSPv,8793.59021861937,5219.65153025764,4208.90723470466,846.651918619871
272,RSPv6a,RSPv,8790.81211936387,5219.39493474616,4199.38365098933,853.407967520051
273,RSPv6a,RSPv,8798.4570360902,5220.10104750067,4225.59113954315,834.816323921066
274,RSPv6a,RSPv,8800.97405860915,5220.33352900016,4234.21972782166,828.695186532905
276,RSPv6a,RSPv,8808.67803101905,5221.04509635578,4260.6296647744,809.959925644065
279,RSPv6a,RSPv,8811.33576227698,5221.29057423428,4269.740615752,803.496599214463
280,RSPv6a,RSPv,8820.4302410063,5222.13057389107,4300.91733823751,781.379771352655
281,RSPv6a,RSPv,8823.39527811988,5222.4044356738,4311.08176238988,774.169108994003
282,RSPv6a,RSPv,8816.57489624397,5221.77448000449,4287.70085631276,790.755569459853
283,RSPv6a,RSPv,8829.03737774686,5222.9255608412,4330.42340686904,760.448108599916
285,RSPv6a,RSPv,8836.09612867082,5223.57753315649,4354.62146430591,743.281959362448
286,RSPv6a,RSPv,8832.34679464044,5223.23123081279,4341.76839707144,752.399950378117
289,RSPv6a,RSPv,8847.57173498643,5224.6374625547,4393.96091454854,715.374476476811
290,RSPv6a,RSPv,8850.92832752473,5224.94748984314,4405.46762726713,707.211591985963
291,RSPv6a,RSPv,8855.89776940703,5225.40648585597,4422.503338173,695.126425375402
292,RSPv6a,RSPv,8854.15575876091,5225.24558731649,4416.53156297871,699.362814369237
293,RSPv6a,RSPv,8854.88853495958,5225.31326923359,4419.0435882272,697.580778748553
294,RSPv6a,RSPv,8857.2141528821,5225.52807189737,4427.01602367247,691.925117462661
297,RSPv6a,RSPv,8862.87447620665,5226.05088027281,4446.42014068893,678.159798928518
298,RSPv6a,RSPv,8876.85135072416,5227.34183604358,4494.33417193984,644.169491517783
300,RSPv6a,RSPv,8877.00058173089,5227.35561957072,4494.84574976871,643.806577206174
302,RSPd5,RSPd,8886.89361256189,5228.26937645003,4528.75998344153,619.747753558
303,RSPv5,RSPv,8882.75821500656,5227.88741585278,4514.58345438614,629.804610975954
310,RSPd5,RSPd,8926.40599192382,5231.91888579421,4664.2121102509,523.657750076991
312,RSPd5,RSPd,8935.53178324831,5232.76177759798,4695.49617523718,501.464773235347
314,RSPd5,RSPd,8940.45251210418,5233.21627429572,4712.36489333879,489.498071646491
315,RSPd5,RSPd,8948.19277703786,5233.93119376293,4738.89924445267,470.674551108585
316,RSPd5,RSPd,8948.32774183726,5233.94365961046,4739.36191639039,470.346330731739
318,RSPd5,RSPd,8948.77109133395,5233.98460900802,4740.88175987279,469.268150795
352,PAG,MBmot,7849.13185667513,5132.41786646005,971.215759928253,3143.47657844625
353,PPT,PRT,8272.00036634962,5171.47556438502,2420.84850594584,2115.10427531475
